id_x,prenom,nom,poste,prix,points,minutes_jouees,buts,passes,clean_sheets,jaunes,rouges,bonus,influence,creativity,threat,forme,id_y,equipe,point_par_million,prochain_adversaire,domicile,points_per_min,ict_calc,poste_1,poste_2,poste_3,poste_4,prix_scaled,points_scaled,minutes_jouees_scaled,buts_scaled,passes_scaled,bonus_scaled,forme_scaled,points_per_min_scaled,ict_calc_scaled
87,Ryan,Christie,3,5.0,16,226,1,1,0,1,0,0,69.2,33.0,53.0,2.0,4,Bournemouth,3.2,West Ham,1,0.07079646017699115,155.2,False,False,True,False,0.10810810810810811,0.1485148514851485,0.2275025278058645,0.07142857142857142,0.2,0.0,0.30107526881720426,0.0656627389624994,0.12516129032258064
198,Axel,Tuanzebe,2,3.9,16,450,0,0,1,0,0,0,113.6,4.1,0.0,3.8,3,Burnley,4.102564102564103,Chelsea,1,0.035555555555555556,117.69999999999999,False,True,False,False,0.009009009009009016,0.1485148514851485,0.4539939332659252,0.0,0.0,0.0,0.49462365591397844,0.030227133210558622,0.09491935483870967
202,Jacob,Bruun Larsen,3,5.3,16,411,0,1,1,0,0,0,49.0,59.9,60.0,1.2,3,Burnley,3.018867924528302,Chelsea,1,0.038929440389294405,168.9,False,False,True,False,0.13513513513513511,0.1485148514851485,0.41456016177957533,0.0,0.2,0.0,0.2150537634408602,0.03361965829199769,0.13620967741935483
486,Anthony,Elanga,3,6.7,16,411,0,0,2,0,0,0,44.2,117.2,69.0,1.0,15,Newcastle,2.388059701492537,Man City,1,0.038929440389294405,230.4,False,False,True,False,0.26126126126126126,0.1485148514851485,0.41456016177957533,0.0,0.0,0.0,0.1935483870967742,0.03361965829199769,0.18580645161290324
167,Carlos,Baleba,3,4.7,16,644,0,0,4,4,0,0,27.6,47.6,10.0,2.0,6,Brighton,3.404255319148936,Brentford,1,0.024844720496894408,85.2,False,False,True,False,0.0810810810810811,0.1485148514851485,0.6501516683518705,0.0,0.0,0.0,0.30107526881720426,0.01945712226759548,0.06870967741935484
733,Senne,Lammens,1,5.0,16,450,0,0,1,0,0,2,110.8,0.0,0.0,1.8,14,Man Utd,3.2,Everton,1,0.035555555555555556,110.8,True,False,False,False,0.10810810810810811,0.1485148514851485,0.4539939332659252,0.0,0.0,0.08695652173913043,0.27956989247311825,0.030227133210558622,0.08935483870967742
441,Patrick,Dorgu,2,4.2,16,622,0,1,1,4,0,0,112.0,124.4,84.0,1.5,14,Man Utd,3.809523809523809,Everton,1,0.02572347266881029,320.4,False,True,False,False,0.036036036036036063,0.1485148514851485,0.627906976744186,0.0,0.2,0.0,0.24731182795698922,0.020340729423886587,0.2583870967741935
415,Sávio,Moreira de Oliveira,3,6.9,16,388,0,1,2,1,0,0,57.4,83.5,136.0,2.2,13,Man City,2.318840579710145,Newcastle,0,0.041237113402061855,276.9,False,False,True,False,0.2792792792792793,0.1485148514851485,0.391304347826087,0.0,0.2,0.0,0.3225806451612903,0.03594008087942131,0.22330645161290322
325,Emile,Smith Rowe,3,5.6,16,216,1,0,0,0,0,0,57.4,58.0,64.0,1.0,10,Fulham,2.857142857142857,Sunderland,1,0.07407407407407407,179.4,False,False,True,False,0.16216216216216212,0.1485148514851485,0.21739130434782608,0.07142857142857142,0.0,0.0,0.1935483870967742,0.0689584612236546,0.14467741935483872
642,Hwang,Hee-chan,3,5.8,16,366,1,0,0,0,0,0,53.2,32.8,51.0,0.8,20,Wolves,2.7586206896551726,Crystal Palace,1,0.04371584699453552,137.0,False,False,True,False,0.18018018018018014,0.1485148514851485,0.3690596562184024,0.07142857142857142,0.0,0.0,0.17204301075268816,0.03843250913262687,0.11048387096774194
44,Lamare,Bogarde,2,4.0,16,291,0,0,1,1,0,3,30.6,32.4,6.0,0.2,2,Aston Villa,4.0,Leeds,0,0.054982817869415807,69.0,False,True,False,False,0.018018018018018032,0.1485148514851485,0.29322548028311424,0.0,0.0,0.13043478260869565,0.1075268817204301,0.04976172846537943,0.055645161290322584
627,Sam,Johnstone,1,4.5,15,630,0,0,0,0,0,0,195.0,0.1,0.0,1.8,20,Wolves,3.333333333333333,Crystal Palace,1,0.023809523809523808,195.1,True,False,False,False,0.06306306306306307,0.13861386138613863,0.6359959555106168,0.0,0.0,0.0,0.27956989247311825,0.018416206261510127,0.15733870967741936
410,Rico,Lewis,2,4.8,15,172,0,1,1,0,0,2,47.2,32.2,15.0,0.2,13,Man City,3.125,Newcastle,0,0.0872093023255814,94.4,False,True,False,False,0.09009009009009007,0.13861386138613863,0.17290192113245703,0.0,0.2,0.08695652173913043,0.1075268817204301,0.08216625979699345,0.07612903225806453
375,Conor,Bradley,2,5.0,15,529,0,1,1,4,0,0,75.6,62.8,33.0,3.0,12,Liverpool,3.0,Nott'm Forest,1,0.02835538752362949,171.39999999999998,False,True,False,False,0.10810810810810811,0.13861386138613863,0.5338725985844287,0.0,0.2,0.0,0.4086021505376344,0.022987185244754512,0.1382258064516129
600,Alphonse,Areola,1,4.3,15,630,0,0,0,0,0,0,187.4,0.0,0.0,2.2,19,West Ham,3.488372093023256,Bournemouth,0,0.023809523809523808,187.4,True,False,False,False,0.045045045045045036,0.13861386138613863,0.6359959555106168,0.0,0.0,0.0,0.3225806451612903,0.018416206261510127,0.1511290322580645
170,James,Milner,3,4.9,15,187,1,1,0,1,0,0,79.6,71.2,17.0,1.2,6,Brighton,3.061224489795918,Brentford,1,0.08021390374331551,167.8,False,False,True,False,0.09909909909909913,0.13861386138613863,0.18806875631951467,0.07142857142857142,0.2,0.0,0.2150537634408602,0.07513221260377582,0.1353225806451613
230,Wesley,Fofana,2,4.4,15,307,0,0,2,0,0,0,54.6,7.9,10.0,3.0,7,Chelsea,3.4090909090909087,Burnley,0,0.048859934853420196,72.5,False,True,False,False,0.05405405405405409,0.13861386138613863,0.30940343781597573,0.0,0.0,0.0,0.4086021505376344,0.04360501736642251,0.05846774193548387
712,Yéremy,Pino Santos,3,5.8,15,529,0,0,3,2,0,0,52.2,134.3,94.0,1.5,8,Crystal Palace,2.586206896551724,Wolves,0,0.02835538752362949,280.5,False,False,True,False,0.18018018018018014,0.13861386138613863,0.5338725985844287,0.0,0.0,0.0,0.24731182795698922,0.022987185244754512,0.22620967741935483
209,Josh,Laurent,3,4.9,15,557,0,0,0,1,0,0,71.0,24.2,32.0,1.0,3,Burnley,3.061224489795918,Chelsea,1,0.026929982046678635,127.2,False,False,True,False,0.09909909909909913,0.13861386138613863,0.5621840242669363,0.0,0.0,0.0,0.1935483870967742,0.021553904599422715,0.10258064516129033
232,Tosin,Adarabioyo,2,4.2,14,377,0,0,1,1,0,0,104.6,6.5,11.0,0.8,7,Chelsea,3.333333333333333,Burnley,0,0.03713527851458886,122.1,False,True,False,False,0.036036036036036063,0.12871287128712872,0.38018200202224467,0.0,0.0,0.0,0.17204301075268816,0.03181558392074681,0.09846774193548387
270,Will,Hughes,3,4.8,14,446,0,0,3,3,0,0,58.2,99.7,24.0,0.8,8,Crystal Palace,2.916666666666667,Wolves,0,0.03139013452914798,181.9,False,False,True,False,0.09009009009009007,0.12871287128712872,0.4499494438827098,0.0,0.0,0.0,0.17204301075268816,0.026038698808314543,0.14669354838709678
497,Lewis,Miley,3,4.4,14,273,0,1,1,0,0,0,45.0,52.3,10.0,1.8,15,Newcastle,3.1818181818181817,Man City,1,0.05128205128205128,107.3,False,False,True,False,0.05405405405405409,0.12871287128712872,0.2750252780586451,0.0,0.2,0.0,0.27956989247311825,0.046040515653775316,0.08653225806451613
610,Aaron,Wan-Bissaka,2,4.3,14,561,0,1,0,0,0,0,98.6,76.3,14.0,3.0,19,West Ham,3.255813953488372,Bournemouth,0,0.024955436720142603,188.89999999999998,False,True,False,False,0.045045045045045036,0.12871287128712872,0.5662285136501517,0.0,0.2,0.0,0.4086021505376344,0.019568450182684827,0.15233870967741933
662,Cristhian,Mosquera,2,5.4,14,294,0,0,1,0,0,1,67.4,13.9,8.0,0.5,1,Arsenal,2.592592592592593,Spurs,1,0.047619047619047616,89.30000000000001,False,True,False,False,0.14414414414414417,0.12871287128712872,0.29625884732052576,0.0,0.0,0.043478260869565216,0.13978494623655913,0.04235727440147329,0.07201612903225807
677,Evann,Guessand,3,6.2,14,420,0,0,1,0,0,0,52.2,32.1,65.0,1.2,2,Aston Villa,2.258064516129032,Leeds,0,0.03333333333333333,149.3,False,False,True,False,0.21621621621621623,0.12871287128712872,0.4236602628918099,0.0,0.0,0.0,0.2150537634408602,0.027992633517495393,0.12040322580645162
543,Simon,Adingra,3,5.1,14,297,0,1,2,1,0,0,28.4,79.1,8.0,0.2,17,Sunderland,2.7450980392156863,Fulham,0,0.04713804713804714,115.5,False,False,True,False,0.11711711711711709,0.12871287128712872,0.2992922143579373,0.0,0.2,0.0,0.1075268817204301,0.04187361645925182,0.09314516129032258
526,Igor Jesus,Maciel da Cruz,4,5.8,14,326,0,1,0,0,0,0,23.8,36.3,107.0,2.0,16,Nott'm Forest,2.413793103448276,Liverpool,0,0.04294478527607362,167.1,False,False,False,True,0.18018018018018014,0.12871287128712872,0.32861476238624876,0.0,0.2,0.0,0.30107526881720426,0.03765718740467071,0.13475806451612904
695,Jackson,Tchatchoua,2,4.5,14,517,0,0,0,0,0,0,118.8,93.5,18.0,1.2,20,Wolves,3.111111111111111,Crystal Palace,1,0.027079303675048357,230.3,False,True,False,False,0.06306306306306307,0.12871287128712872,0.5217391304347826,0.0,0.0,0.0,0.2150537634408602,0.021704051209164642,0.1857258064516129
506,Murillo,Costa dos Santos,2,5.3,13,649,0,0,0,2,0,0,137.4,15.8,8.0,1.5,16,Nott'm Forest,2.452830188679245,Liverpool,0,0.020030816640986132,161.20000000000002,False,True,False,False,0.13513513513513511,0.1188118811881188,0.6552072800808898,0.0,0.0,0.0,0.24731182795698922,0.014616622257787159,0.13
721,Veljko,Milosavljevic,2,4.5,13,275,0,0,1,0,0,0,72.2,12.1,6.0,2.0,4,Bournemouth,2.888888888888889,West Ham,1,0.04727272727272727,90.3,False,True,False,False,0.06306306306306307,0.1188118811881188,0.2770475227502528,0.0,0.0,0.0,0.30107526881720426,0.04200904068307383,0.07282258064516128
123,Fábio,Freitas Gouveia Carvalho,3,4.8,13,100,1,0,0,0,0,1,39.0,6.5,36.0,0.2,5,Brentford,2.708333333333333,Brighton,0,0.13,81.5,False,False,True,False,0.09009009009009007,0.1188118811881188,0.10010111223458039,0.07142857142857142,0.0,0.043478260869565216,0.1075268817204301,0.12519337016574586,0.0657258064516129
459,Manuel,Ugarte Ribeiro,3,4.8,13,299,0,0,0,0,0,0,54.6,26.4,2.0,0.8,14,Man Utd,2.708333333333333,Everton,1,0.043478260869565216,83.0,False,False,True,False,0.09009009009009007,0.1188118811881188,0.301314459049545,0.0,0.0,0.0,0.17204301075268816,0.03819361037713187,0.06693548387096775
693,Omari,Hutchinson,3,5.4,13,128,0,2,0,0,0,1,46.4,88.7,51.0,2.2,16,Nott'm Forest,2.4074074074074074,Liverpool,0,0.1015625,186.1,False,False,True,False,0.14414414414414417,0.1188118811881188,0.12841253791708795,0.0,0.4,0.043478260869565216,0.3225806451612903,0.09659875690607735,0.15008064516129033
388,Curtis,Jones,3,5.4,13,338,0,1,0,1,0,0,59.0,66.3,33.0,0.8,12,Liverpool,2.4074074074074074,Nott'm Forest,1,0.038461538461538464,158.3,False,False,True,False,0.14414414414414417,0.1188118811881188,0.34074823053589487,0.0,0.2,0.0,0.17204301075268816,0.03314917127071823,0.12766129032258067
635,Rodrigo,Martins Gomes,2,4.5,13,331,1,0,0,0,0,0,60.2,40.4,103.0,0.8,20,Wolves,2.888888888888889,Crystal Palace,1,0.03927492447129909,203.6,False,True,False,False,0.06306306306306307,0.1188118811881188,0.33367037411526795,0.07142857142857142,0.0,0.0,0.17204301075268816,0.03396705112583665,0.16419354838709677
358,Tanaka,Ao,3,4.8,13,320,0,0,2,0,0,0,19.8,62.4,10.0,1.5,11,Leeds,2.708333333333333,Aston Villa,1,0.040625,92.2,False,False,True,False,0.09009009009009007,0.1188118811881188,0.3225480283114257,0.0,0.0,0.0,0.24731182795698922,0.03532458563535912,0.07435483870967742
17,Martin,Ødegaard,3,7.8,13,201,0,1,1,0,0,0,43.0,65.0,22.0,0.0,1,Arsenal,1.6666666666666667,Spurs,1,0.06467661691542288,130.0,False,False,True,False,0.3603603603603603,0.1188118811881188,0.20222446916076844,0.0,0.2,0.0,0.08602150537634408,0.05950908441219317,0.10483870967741936
644,Jean-Ricner,Bellegarde,3,5.2,13,474,0,0,0,1,0,0,49.8,74.2,62.0,1.2,20,Wolves,2.5,Crystal Palace,1,0.027426160337552744,186.0,False,False,True,False,0.12612612612612614,0.1188118811881188,0.4782608695652174,0.0,0.0,0.0,0.2150537634408602,0.02205282420682099,0.15
735,Bertrand,Traoré,3,5.5,13,358,0,1,1,1,0,0,42.0,59.3,77.0,3.0,17,Sunderland,2.363636363636364,Fulham,0,0.036312849162011177,178.3,False,False,True,False,0.15315315315315314,0.1188118811881188,0.3609706774519717,0.0,0.2,0.0,0.4086021505376344,0.030988610759591348,0.14379032258064517
730,Brian,Brobbey,4,5.5,13,106,1,1,0,0,0,0,59.6,10.9,23.0,2.5,17,Sunderland,2.363636363636364,Fulham,0,0.12264150943396226,93.5,False,False,False,True,0.15315315315315314,0.1188118811881188,0.10616784630940344,0.07142857142857142,0.2,0.0,0.3548387096774193,0.11779422495569687,0.07540322580645162
48,Youri,Tielemans,3,5.9,12,334,0,1,1,0,0,0,55.4,84.4,31.0,1.0,2,Aston Villa,2.0338983050847457,Leeds,0,0.03592814371257485,170.8,False,False,True,False,0.1891891891891892,0.10891089108910891,0.3367037411526795,0.0,0.2,0.0,0.1935483870967742,0.030601779865682997,0.13774193548387098
716,Nicolò,Savona,2,4.5,12,429,1,0,0,0,0,0,104.0,44.3,43.0,2.8,16,Nott'm Forest,2.6666666666666665,Liverpool,0,0.027972027972027972,191.3,False,True,False,False,0.06306306306306307,0.10891089108910891,0.4327603640040445,0.07142857142857142,0.0,0.0,0.3870967741935483,0.02260170768458061,0.15427419354838712
574,Destiny,Udogie,2,4.4,12,341,0,1,0,0,0,0,77.0,71.7,48.0,1.2,18,Spurs,2.727272727272727,Arsenal,0,0.03519061583577713,196.7,False,True,False,False,0.05405405405405409,0.10891089108910891,0.3437815975733064,0.0,0.2,0.0,0.2150537634408602,0.02986017724923446,0.15862903225806452
128,Frank,Onyeka,3,4.9,12,88,0,2,0,0,0,0,28.4,13.6,4.0,0.2,5,Brentford,2.4489795918367343,Brighton,0,0.13636363636363635,46.0,False,False,True,False,0.09909909909909913,0.10891089108910891,0.08796764408493428,0.0,0.4,0.0,0.1075268817204301,0.131592164741336,0.037096774193548385
570,Kevin,Danso,2,4.3,12,257,0,0,1,3,0,1,64.4,3.4,0.0,2.2,18,Spurs,2.7906976744186047,Arsenal,0,0.04669260700389105,67.80000000000001,False,True,False,False,0.045045045045045036,0.10891089108910891,0.25884732052578363,0.0,0.0,0.043478260869565216,0.3225806451612903,0.041425715329879396,0.05467741935483872
310,Thierno,Barry,4,5.7,12,380,0,0,2,1,0,0,15.0,34.3,56.0,1.0,9,Everton,2.1052631578947367,Man Utd,0,0.031578947368421054,105.3,False,False,False,True,0.17117117117117117,0.10891089108910891,0.3832153690596562,0.0,0.0,0.0,0.1935483870967742,0.026228554812445477,0.08491935483870967
413,Omar,Marmoush,3,8.3,12,178,0,1,0,0,0,2,38.2,37.4,67.0,0.8,13,Man City,1.4457831325301205,Newcastle,0,0.06741573033707865,142.6,False,False,True,False,0.40540540540540543,0.10891089108910891,0.1789686552072801,0.0,0.2,0.08695652173913043,0.17204301075268816,0.06226333105717301,0.11499999999999999
421,Rodrigo 'Rodri',Hernandez Cascante,3,6.3,12,292,0,0,1,0,0,0,50.6,50.9,19.0,0.2,13,Man City,1.9047619047619049,Newcastle,0,0.0410958904109589,120.5,False,False,True,False,0.2252252252252252,0.10891089108910891,0.2942366026289181,0.0,0.0,0.0,0.1075268817204301,0.035798077650798454,0.09717741935483871
485,Anthony,Gordon,3,7.4,12,461,0,0,3,0,1,0,40.8,95.8,130.0,1.2,15,Newcastle,1.6216216216216215,Man City,1,0.026030368763557483,266.6,False,False,True,False,0.32432432432432434,0.10891089108910891,0.46511627906976744,0.0,0.0,0.0,0.2150537634408602,0.020649321077168294,0.21500000000000002
164,Matt,O'Riley,3,5.5,12,177,1,0,1,0,0,2,60.8,66.6,63.0,0.0,6,Brighton,2.1818181818181817,Brentford,1,0.06779661016949153,190.39999999999998,False,False,True,False,0.15315315315315314,0.10891089108910891,0.17795753286147623,0.07142857142857142,0.0,0.08695652173913043,0.08602150537634408,0.06264631519805225,0.15354838709677418
544,Habib,Diarra,3,5.3,12,345,0,1,2,1,0,0,10.6,31.0,45.0,0.0,17,Sunderland,2.2641509433962264,Fulham,0,0.034782608695652174,86.6,False,False,True,False,0.13513513513513511,0.10891089108910891,0.34782608695652173,0.0,0.2,0.0,0.08602150537634408,0.029449915926014893,0.06983870967741936
723,Jaydee,Canvot,2,4.5,11,91,0,0,1,0,0,2,30.4,0.9,8.0,2.8,8,Crystal Palace,2.4444444444444446,Wolves,0,0.12087912087912088,39.3,False,True,False,False,0.06306306306306307,0.09900990099009901,0.0910010111223458,0.0,0.0,0.08695652173913043,0.3870967741935483,0.11602209944751382,0.03169354838709677
235,Cole,Palmer,3,10.3,11,144,1,0,1,0,0,1,44.4,19.2,65.0,0.0,7,Chelsea,1.0679611650485437,Burnley,0,0.0763888888888889,128.6,False,False,True,False,0.5855855855855856,0.09900990099009901,0.14459049544994945,0.07142857142857142,0.0,0.043478260869565216,0.08602150537634408,0.07128606507059547,0.10370967741935483
402,Rayan,Aït-Nouri,2,5.8,11,203,0,0,1,1,0,1,44.0,27.5,7.0,0.2,13,Man City,1.896551724137931,Newcastle,0,0.054187192118226604,78.5,False,True,False,False,0.18018018018018014,0.09900990099009901,0.20424671385237614,0.0,0.0,0.043478260869565216,0.1075268817204301,0.04896170699180796,0.06330645161290323
372,Andrew,Robertson,2,5.8,11,291,0,0,1,0,0,2,68.4,102.6,47.0,2.2,12,Liverpool,1.896551724137931,Nott'm Forest,1,0.037800687285223365,218.0,False,True,False,False,0.18018018018018014,0.09900990099009901,0.29322548028311424,0.0,0.0,0.08695652173913043,0.3225806451612903,0.03248466898293178,0.17580645161290323
182,James,Trafford,1,4.7,11,270,0,0,1,0,0,0,100.2,0.0,0.0,0.0,13,Man City,2.3404255319148937,Newcastle,0,0.040740740740740744,100.2,True,False,False,False,0.0810810810810811,0.09900990099009901,0.27199191102123355,0.0,0.0,0.0,0.08602150537634408,0.03544096582770616,0.08080645161290323
614,James,Ward-Prowse,3,5.6,11,414,0,0,1,0,0,0,56.6,176.3,6.0,0.0,19,West Ham,1.9642857142857144,Bournemouth,0,0.026570048309178744,238.9,False,False,True,False,0.16216216216216212,0.09900990099009901,0.41759352881698686,0.0,0.0,0.0,0.08602150537634408,0.02119198227773774,0.19266129032258064
631,Emmanuel,Agbadou,2,4.3,11,560,0,0,0,0,1,0,162.2,39.9,39.0,-0.8,20,Wolves,2.558139534883721,Crystal Palace,1,0.019642857142857142,241.1,False,True,False,False,0.045045045045045036,0.09900990099009901,0.5652173913043478,0.0,0.0,0.0,0.0,0.014226519337016573,0.19443548387096773
353,Daniel,James,3,5.3,11,284,0,0,1,0,0,0,26.4,83.1,47.0,1.0,11,Leeds,2.0754716981132075,Aston Villa,1,0.03873239436619718,156.5,False,False,True,False,0.13513513513513511,0.09900990099009901,0.2861476238624874,0.0,0.0,0.0,0.1935483870967742,0.03342152361683915,0.12620967741935485
409,John,Stones,2,5.4,11,324,0,0,1,0,0,0,69.6,19.3,2.0,0.5,13,Man City,2.0370370370370368,Newcastle,0,0.033950617283950615,90.89999999999999,False,True,False,False,0.14414414414414417,0.09900990099009901,0.32659251769464104,0.0,0.0,0.0,0.13978494623655913,0.028613327876679622,0.07330645161290322
326,Adama,Traoré Diarra,3,5.2,11,242,0,0,0,0,0,0,19.0,58.9,55.0,1.2,10,Fulham,2.1153846153846154,Sunderland,1,0.045454545454545456,132.9,False,False,True,False,0.12612612612612614,0.09900990099009901,0.243680485338726,0.0,0.0,0.0,0.2150537634408602,0.04018081366147665,0.10717741935483871
406,Abdukodir,Khusanov,2,5.4,11,227,0,0,1,1,0,0,42.4,5.2,0.0,0.0,13,Man City,2.0370370370370368,Newcastle,0,0.048458149779735685,47.6,False,True,False,False,0.14414414414414417,0.09900990099009901,0.22851365015166836,0.0,0.0,0.0,0.08602150537634408,0.043201012485701074,0.03838709677419355
352,Jack,Harrison,3,5.2,11,261,0,0,0,0,0,0,30.0,49.4,35.0,1.2,11,Leeds,2.1153846153846154,Aston Villa,1,0.0421455938697318,114.4,False,False,True,False,0.12612612612612614,0.09900990099009901,0.26289180990899896,0.0,0.0,0.0,0.2150537634408602,0.03685358057619441,0.09225806451612904
522,Ryan,Yates,3,4.7,11,240,0,1,0,1,0,0,53.0,25.5,21.0,1.8,16,Nott'm Forest,2.3404255319148937,Liverpool,0,0.04583333333333333,99.5,False,False,True,False,0.0810810810810811,0.09900990099009901,0.2416582406471183,0.0,0.2,0.0,0.27956989247311825,0.04056169429097605,0.08024193548387097
431,Altay,Bayındır,1,4.8,11,540,0,0,0,0,0,0,118.4,10.0,0.0,0.0,14,Man Utd,2.291666666666667,Everton,1,0.020370370370370372,128.4,True,False,False,False,0.09009009009009007,0.09900990099009901,0.544994944388271,0.0,0.0,0.0,0.08602150537634408,0.01495805197462656,0.10354838709677419
499,Alexander,Isak,4,10.4,10,250,0,1,0,0,0,0,21.8,21.5,50.0,0.5,12,Liverpool,0.9615384615384616,Nott'm Forest,1,0.04,93.3,False,False,False,True,0.5945945945945945,0.0891089108910891,0.2517694641051567,0.0,0.2,0.0,0.13978494623655913,0.03469613259668508,0.07524193548387097
55,Ross,Barkley,3,4.8,10,80,1,0,0,0,0,0,51.8,29.3,53.0,2.2,2,Aston Villa,2.083333333333333,Leeds,0,0.125,134.1,False,False,True,False,0.09009009009009007,0.0891089108910891,0.07987866531850354,0.07142857142857142,0.0,0.0,0.3225806451612903,0.12016574585635359,0.10814516129032258
623,Freddie,Potts,3,4.4,10,282,0,0,0,0,0,0,60.4,78.5,2.0,1.8,19,West Ham,2.2727272727272725,Bournemouth,0,0.03546099290780142,140.9,False,False,True,False,0.05405405405405409,0.0891089108910891,0.28412537917087965,0.0,0.0,0.0,0.27956989247311825,0.030132048117236788,0.11362903225806452
625,Niclas,Füllkrug,4,5.6,10,379,0,0,1,0,0,0,24.8,72.3,125.0,0.0,19,West Ham,1.7857142857142858,Bournemouth,0,0.026385224274406333,222.1,False,False,False,True,0.16216216216216212,0.0891089108910891,0.3822042467138524,0.0,0.0,0.0,0.08602150537634408,0.021006137115701394,0.17911290322580645
731,Kevin,Santos Lopes de Macedo,3,5.9,10,314,0,0,1,1,0,0,58.2,69.4,47.0,1.8,10,Fulham,1.694915254237288,Sunderland,1,0.03184713375796178,174.60000000000002,False,False,True,False,0.1891891891891892,0.0891089108910891,0.31648129423660265,0.0,0.0,0.0,0.27956989247311825,0.026498222894746102,0.14080645161290326
438,Noussair,Mazraoui,2,4.9,10,200,0,0,1,1,0,1,41.4,16.9,8.0,0.2,14,Man Utd,2.0408163265306123,Everton,1,0.05,66.3,False,True,False,False,0.09909909909909913,0.0891089108910891,0.2012133468149646,0.0,0.0,0.043478260869565216,0.1075268817204301,0.044751381215469614,0.05346774193548387
319,Timothy,Castagne,2,4.4,10,397,0,0,0,0,0,0,68.8,52.5,37.0,0.8,10,Fulham,2.2727272727272725,Sunderland,1,0.02518891687657431,158.3,False,True,False,False,0.05405405405405409,0.0891089108910891,0.40040444893832156,0.0,0.0,0.0,0.17204301075268816,0.019803220284732175,0.12766129032258067
341,Karl,Darlow,1,4.0,10,450,0,0,0,0,0,0,105.0,0.0,0.0,0.2,11,Leeds,2.5,Aston Villa,1,0.022222222222222223,105.0,True,False,False,False,0.018018018018018032,0.0891089108910891,0.4539939332659252,0.0,0.0,0.0,0.1075268817204301,0.01682013505217925,0.0846774193548387
405,Nathan,Aké,2,5.3,10,201,0,0,1,0,0,0,37.4,24.9,13.0,1.5,13,Man City,1.8867924528301887,Newcastle,0,0.04975124378109453,75.3,False,True,False,False,0.13513513513513511,0.0891089108910891,0.20222446916076844,0.0,0.0,0.0,0.24731182795698922,0.04450125065281328,0.0607258064516129
125,Vitaly,Janelt,3,4.9,10,145,0,0,0,0,0,0,22.8,38.0,16.0,1.8,5,Brentford,2.0408163265306123,Brighton,0,0.06896551724137931,76.8,False,False,True,False,0.09909909909909913,0.0891089108910891,0.14560161779575329,0.0,0.0,0.0,0.27956989247311825,0.06382168032006097,0.06193548387096774
724,Lutsharel,Geertruida,2,4.5,10,337,0,0,0,0,0,0,73.8,18.4,22.0,1.5,17,Sunderland,2.2222222222222223,Fulham,0,0.02967359050445104,114.19999999999999,False,True,False,False,0.06306306306306307,0.0891089108910891,0.339737108190091,0.0,0.0,0.0,0.24731182795698922,0.024312671114972866,0.09209677419354838
180,Stefanos,Tzimas,4,5.3,10,84,0,1,0,0,0,0,28.4,61.2,25.0,1.0,6,Brighton,1.8867924528301887,Brentford,1,0.11904761904761904,114.6,False,False,False,True,0.13513513513513511,0.0891089108910891,0.0839231547017189,0.0,0.2,0.0,0.1935483870967742,0.1141804788213628,0.09241935483870967
18,Noni,Madueke,3,6.8,10,304,0,0,2,0,0,0,30.2,111.7,105.0,0.0,1,Arsenal,1.4705882352941178,Spurs,1,0.03289473684210526,246.9,False,False,True,False,0.27027027027027023,0.0891089108910891,0.3063700707785642,0.0,0.0,0.0,0.08602150537634408,0.027551613841232912,0.19911290322580646
473,Lewis,Hall,2,5.2,9,146,0,0,1,0,0,1,34.0,5.5,11.0,0.0,15,Newcastle,1.7307692307692306,Man City,1,0.06164383561643835,50.5,False,True,False,False,0.12612612612612614,0.07920792079207921,0.14661274014155712,0.0,0.0,0.043478260869565216,0.08602150537634408,0.0564595474154242,0.0407258064516129
73,Adam,Smith,2,4.4,9,213,0,0,1,0,0,0,17.8,14.0,4.0,0.2,4,Bournemouth,2.0454545454545454,West Ham,1,0.04225352112676056,35.8,False,True,False,False,0.05405405405405409,0.07920792079207921,0.21435793731041455,0.0,0.0,0.0,0.1075268817204301,0.03696210411641117,0.028870967741935483
679,Mads,Hermansen,1,4.4,9,360,0,0,1,0,0,0,84.8,0.0,0.0,0.0,19,West Ham,2.0454545454545454,Bournemouth,0,0.025,84.8,True,False,False,False,0.05405405405405409,0.07920792079207921,0.36299292214357937,0.0,0.0,0.0,0.08602150537634408,0.019613259668508288,0.06838709677419355
686,Rio,Ngumoha,3,4.5,9,30,1,0,0,0,0,0,39.2,22.7,25.0,0.2,12,Liverpool,2.0,Nott'm Forest,1,0.3,86.9,False,False,True,False,0.06306306306306307,0.07920792079207921,0.029322548028311426,0.07142857142857142,0.0,0.0,0.1075268817204301,0.29613259668508285,0.07008064516129033
276,Justin,Devenny,3,4.3,9,157,0,0,0,0,0,0,16.2,31.4,73.0,0.2,8,Crystal Palace,2.0930232558139537,Wolves,0,0.05732484076433121,120.6,False,False,True,False,0.045045045045045036,0.07920792079207921,0.1577350859453994,0.0,0.0,0.0,0.1075268817204301,0.052116690713305415,0.09725806451612903
239,Jamie,Bynoe-Gittens,3,6.1,9,248,0,0,0,0,0,0,34.2,77.4,51.0,1.0,7,Chelsea,1.475409836065574,Burnley,0,0.036290322580645164,162.60000000000002,False,False,True,False,0.20720720720720717,0.07920792079207921,0.24974721941354905,0.0,0.0,0.0,0.1935483870967742,0.030965959721974693,0.13112903225806452
